0.817	0.168	0.168	0.168	0.168
0.820	0.158	0.158	0.158	0.158
0.822	0.147	0.147	0.147	0.147
0.825	0.136	0.136	0.136	0.136
0.827	0.126	0.126	0.126	0.126
0.830	0.118	0.118	0.118	0.118
0.832	0.115	0.115	0.115	0.115
0.835	0.119	0.119	0.119	0.119
0.837	0.128	0.128	0.128	0.128
0.840	0.142	0.142	0.142	0.142
0.842	0.157	0.157	0.157	0.157
0.845	0.171	0.171	0.171	0.171
0.847	0.182	0.182	0.182	0.182
0.850	0.188	0.188	0.188	0.188
0.852	0.190	0.190	0.190	0.190
0.855	0.186	0.186	0.186	0.186
0.857	0.178	0.178	0.178	0.178
0.860	0.166	0.166	0.166	0.166
0.862	0.151	0.151	0.151	0.151
0.865	0.136	0.136	0.136	0.136
0.867	0.121	0.121	0.121	0.121
0.870	0.110	0.110	0.110	0.110
0.872	0.103	0.103	0.103	0.103
0.875	0.099	0.099	0.099	0.099
0.877	0.097	0.097	0.097	0.097
0.880	0.095	0.095	0.095	0.095
0.882	0.091	0.091	0.091	0.091
0.885	0.086	0.086	0.086	0.086
0.887	0.079	0.079	0.079	0.079
0.890	0.070	0.070	0.070	0.070
0.892	0.060	0.060	0.060	0.060
0.895	0.050	0.050	0.050	0.050
0.897	0.043	0.043	0.043	0.043
0.900	0.039	0.039	0.039	0.039
0.902	0.040	0.040	0.040	0.040
0.905	0.044	0.044	0.044	0.044
0.907	0.050	0.050	0.050	0.050
0.910	0.057	0.057	0.057	0.057
0.912	0.064	0.064	0.064	0.064
0.915	0.070	0.070	0.070	0.070
0.917	0.075	0.075	0.075	0.075
0.920	0.078	0.078	0.078	0.078
0.922	0.079	0.079	0.079	0.079
0.925	0.077	0.077	0.077	0.077
0.927	0.072	0.072	0.072	0.072
0.930	0.065	0.065	0.065	0.065
0.932	0.055	0.055	0.055	0.055
0.935	0.044	0.044	0.044	0.044
0.937	0.031	0.031	0.031	0.031
0.940	0.021	0.021	0.021	0.021
0.942	0.017	0.017	0.017	0.017
0.945	0.022	0.022	0.022	0.022
0.947	0.031	0.031	0.031	0.031
0.950	0.040	0.040	0.040	0.040
0.952	0.046	0.046	0.046	0.046
0.955	0.050	0.050	0.050	0.050
0.957	0.053	0.053	0.053	0.053
0.960	0.055	0.055	0.055	0.055
0.962	0.056	0.056	0.056	0.056
0.965	0.057	0.057	0.057	0.057
0.967	0.058	0.058	0.058	0.058
0.970	0.060	0.060	0.060	0.060
0.972	0.060	0.060	0.060	0.060
0.975	0.060	0.060	0.060	0.060
0.977	0.058	0.058	0.058	0.058
0.980	0.054	0.054	0.054	0.054
0.982	0.049	0.049	0.049	0.049
0.985	0.043	0.043	0.043	0.043
0.987	0.039	0.039	0.039	0.039
0.990	0.036	0.036	0.036	0.036
0.992	0.037	0.037	0.037	0.037
0.995	0.040	0.040	0.040	0.040
0.997	0.043	0.043	0.043	0.043
1.000	0.046	0.046	0.046	0.046
